"State","District","History","Latitude","Longitude"
"Mizoram","Aizawl","25 August 2024","23.58694444","92.8175"
"Mizoram","Aizawl","28 May 2024","23.59194444","92.75055556"
"Mizoram","Aizawl","28 May 2024","23.595","92.81611111"
"Mizoram","Aizawl","28 May 2024","23.60861111","92.80972222"
"Mizoram","Aizawl","28 May 2024","23.60972222","92.80916667"
"Mizoram","Aizawl","28 May 2024","23.61361111","92.80777778"
"Mizoram","Aizawl","28 May 2024","23.61222222","92.80527778"
"Mizoram","Aizawl","28 May 2024","23.61138889","92.80333333"
"Mizoram","Aizawl","2 July 2024","23.60972222","92.79972222"
"Mizoram","Aizawl","28 May 2024","23.61611111","92.79777778"
"Mizoram","Aizawl","28 May 2024","23.61472222","92.79583333"
"Mizoram","Aizawl","28 May 2024","23.615","92.79222222"
"Mizoram","Aizawl","23 September 2023","23.61583333","92.79111111"
"Mizoram","Aizawl","28 May 2024","23.61861111","92.79"
"Mizoram","Aizawl","28 May 2024","23.62333333","92.78888889"
"Mizoram","Aizawl","28 August 2024","23.62361111","92.78888889"
"Mizoram","Aizawl","28 May 2024","23.62527778","92.78638889"
"Mizoram","Aizawl","26 May 2024","23.60111111","92.75888889"
"Mizoram","Aizawl","28 May 2024","23.59527778","92.71722222"
"Mizoram","Aizawl","28 May 2024","23.59055556","92.71611111"
"Mizoram","Aizawl","28 May 2024","23.59027778","92.71583333"
"Mizoram","Aizawl","28 May 2024","23.57138889","92.70972222"
"Mizoram","Aizawl","28 May 2024","23.57055556","92.70888889"
"Mizoram","Aizawl","28 May 2024","23.57027778","92.70722222"
"Mizoram","Aizawl","28 May 2024","23.55388889","92.70472222"
"Mizoram","Aizawl","28 May 2024","23.55444444","92.70527778"
"Mizoram","Aizawl","25 August 2024","23.5625","92.70777778"
"Mizoram","Aizawl","19 July 2024","23.56555556","92.7075"
"Mizoram","Aizawl","28 May 2024","23.55","92.70444444"
"Mizoram","Aizawl","28 May 2024","23.53222222","92.735"
"Mizoram","Aizawl","28 May 2024","23.53555556","92.72333333"
"Mizoram","Aizawl","29 May 2024","23.53805556","92.71861111"
"Mizoram","Aizawl","28 May 2024","23.54833333","92.71083333"
"Mizoram","Aizawl","28 May 2024","23.54888889","92.70555556"
"Mizoram","Aizawl","28 May 2024","23.545","92.70333333"
"Mizoram","Aizawl","28 May 2024","23.54027778","92.70138889"
"Mizoram","Aizawl","28 May 2024","23.53694444","92.6975"
"Mizoram","Aizawl","28 May 2024","23.53611111","92.69777778"
"Mizoram","Aizawl","28 May 2024","23.53555556","92.69694444"
"Mizoram","Aizawl","28 May 2024","23.53027778","92.69666667"
"Mizoram","Aizawl","28 May 2024","23.52861111","92.6975"
"Mizoram","Aizawl","28 May 2024","23.52777778","92.69861111"
"Mizoram","Aizawl","28 May 2024","23.52277778","92.70277778"
"Mizoram","Aizawl","25 September 2024","23.51944444","92.70055556"
"Mizoram","Aizawl","28 May 2024","23.51444444","92.69805556"
"Mizoram","Aizawl","28 May 2024","23.51055556","92.69972222"
"Mizoram","Aizawl","28 May 2024","23.50861111","92.69805556"
"Mizoram","Aizawl","28 May 2024","23.50694444","92.69638889"
"Mizoram","Aizawl","28 May 2024","23.50527778","92.6975"
"Mizoram","Aizawl","28 May 2024","23.55027778","92.70444444"
"Mizoram","Aizawl","28 May 2024","23.54305556","92.70055556"
"Mizoram","Aizawl","28 May 2024","23.53972222","92.69944444"
"Mizoram","Aizawl","28 May 2024","23.53777778","92.69833333"
"Mizoram","Aizawl","23 Sepember 2024","23.53805556","92.69388889"
"Mizoram","Aizawl","28 May 2024","23.54277778","92.67638889"
"Mizoram","Aizawl","28 May 2024","23.54277778","92.67472222"
"Mizoram","Aizawl","28 May 2024","23.54333333","92.66472222"
"Mizoram","Aizawl","12 August 2023","23.54166667","92.66472222"
"Mizoram","Aizawl","28 May 2024","23.53944444","92.66527778"
"Mizoram","Aizawl","28 May 2024","23.53888889","92.6625"
"Mizoram","Aizawl","28 May 2024","23.53944444","92.65888889"
"Mizoram","Aizawl","28 May 2024","23.53611111","92.65527778"
"Mizoram","Aizawl","20 September 2024","23.52694444","92.65444444"
"Mizoram","Aizawl","2 June 2024","23.52583333","92.63861111"
"Mizoram","Aizawl","28 May 2024","23.45083333","92.6825"
"Mizoram","Aizawl","28 May 2024","23.44805556","92.68333333"
"Mizoram","Aizawl","28 May 2024","23.44333333","92.68527778"
"Mizoram","Aizawl","28 May 2024","23.42722222","92.71277778"
"Mizoram","Aizawl","28 May 2024","23.41694444","92.71805556"
"Mizoram","Aizawl","28 May 2024","23.41","92.74944444"
"Mizoram","Aizawl","28 May 2024","23.37972222","92.75166667"
"Mizoram","Aizawl","28 May 2024","23.35694444","92.77027778"
"Mizoram","Aizawl","28 May 2024","23.35638889","92.77027778"
"Mizoram","Aizawl","28 May 2024","23.39166667","92.75527778"
"Mizoram","Aizawl","28 May 2024","23.43194444","92.76083333"
"Mizoram","Aizawl","28 May 2024","23.44138889","92.77888889"
"Mizoram","Aizawl","28 May 2024","23.48555556","92.70305556"
"Mizoram","Aizawl","28 May 2024","23.49083333","92.70555556"
"Mizoram","Aizawl","28 May 2024","23.49861111","92.70388889"
"Mizoram","Aizawl","12 November 2024","23.66194444","92.85416667"
"Mizoram","Aizawl","28 May 2024","23.68277778","92.8575"
"Mizoram","Aizawl","28 May 2024","23.68305556","92.8575"
"Mizoram","Aizawl","2 July 2024","23.71388889","92.85722222"
"Mizoram","Aizawl","28 May 2024","23.68638889","92.85833333"
"Mizoram","Aizawl","28 May 2024","23.69472222","92.85972222"
"Mizoram","Aizawl","28 May 2024","23.71416667","92.85805556"
"Mizoram","Aizawl","28 May 2024","23.72722222","92.85472222"
"Mizoram","Aizawl","28 May 2024","23.72972222","92.85305556"
"Mizoram","Aizawl","28 May 2024","23.73111111","92.84638889"
"Mizoram","Aizawl","28 May 2024","23.73361111","92.84305556"
"Mizoram","Aizawl","28 May 2024","23.73833333","92.81333333"
"Mizoram","Aizawl","2 July 2024","23.73694444","92.81361111"
"Mizoram","Aizawl","28 May 2024","23.73472222","92.81333333"
"Mizoram","Aizawl","28 May 2024","23.73","92.75833333"
"Mizoram","Aizawl","28 May 2024","23.73055556","92.75861111"
"Mizoram","Aizawl","2 July 2024","23.72916667","92.76583333"
"Mizoram","Aizawl","28 August 2024","23.73027778","92.76861111"
"Mizoram","Aizawl","2 July 2024","23.73222222","92.76555556"
"Mizoram","Aizawl","2 July 2024","23.73794444","92.78613889"
"Mizoram","Aizawl","2 July 2024","23.7375","92.78805556"
"Mizoram","Aizawl","2 July 2024","23.73388889","92.79388889"
"Mizoram","Aizawl","28 May 2024","23.72222222","92.79861111"
"Mizoram","Aizawl","2 July 2024","23.72138889","92.79944444"
"Mizoram","Aizawl","2 July 2024","23.72138889","92.85777778"
"Mizoram","Aizawl","2 July 2024","23.72083333","92.86472222"
"Mizoram","Aizawl","2 July 2024","23.71166667","92.87833333"
"Mizoram","Aizawl","28 June 2024","23.71111111","92.87861111"
"Mizoram","Aizawl","18 July 2024","23.70333333","92.87638889"
"Mizoram","Aizawl","7 June 2024","23.73361111","92.84833333"
"Mizoram","Aizawl","28 August 2024","23.73361111","92.85305556"
"Mizoram","Aizawl","2 July 2024","23.735","92.85666667"
"Mizoram","Aizawl","2 July 2024","23.73666667","92.85611111"
"Mizoram","Aizawl","28 May 2024","23.73583333","92.85194444"
"Mizoram","Aizawl","25 September 2024","23.74416667","92.85555556"
"Mizoram","Aizawl","25 September 2024","23.74361111","92.85416667"
"Mizoram","Aizawl","2 July 2024","23.76111111","92.84777778"
"Mizoram","Aizawl","2 July 2024","23.76166667","92.85083333"
"Mizoram","Aizawl","2 July 2024","23.76527778","92.85"
"Mizoram","Aizawl","2 July 2024","23.76861111","92.85138889"
"Mizoram","Aizawl","28 May 2024","23.77777778","92.8479"
"Mizoram","Aizawl","28 June 2024","23.774","92.848"
"Mizoram","Aizawl","28 May 2024","23.7775","92.84833333"
"Mizoram","Aizawl","28 May 2024","23.77833333","92.84666667"
"Mizoram","Aizawl","23 July 2023","23.77166667","92.84805556"
"Mizoram","Aizawl","28 May 2024","23.77361111","92.84944444"
"Mizoram","Aizawl","28 May 2024","23.82638889","92.8325"
"Mizoram","Aizawl","2 July 2024","23.83277778","92.8325"
"Mizoram","Aizawl","2 July 2024","23.83888889","92.83194444"
"Mizoram","Aizawl","28 May 2024","23.84777778","92.83694444"
"Mizoram","Aizawl","25 September 2024","23.85194444","92.83305556"
"Mizoram","Aizawl","2 July 2024","23.86222222","92.83666667"
"Mizoram","Aizawl","25 September 2024","23.87777778","92.84083333"
"Mizoram","Aizawl","28 September 2024","23.88583333","92.85055556"
"Mizoram","Aizawl","28 September 2024","23.89277778","92.85083333"
"Mizoram","Aizawl","2 July 2024","23.89138889","92.84888889"
"Mizoram","Aizawl","28 September 2024","23.89305556","92.84722222"
"Mizoram","Aizawl","17 August 2024","23.88361111","92.85305556"
"Mizoram","Aizawl","25 September 2024","23.88527778","92.8575"
"Mizoram","Aizawl","2 July 2024","23.76972222","92.76"
"Mizoram","Aizawl","28 September 2024","24.03503889","93.54139444"
"Mizoram","Aizawl","7 October 2024","24.05808333","93.49808333"
"Mizoram","Aizawl","7 October 2024","24.04531667","93.49220278"
"Mizoram","Aizawl","7 October 2024","24.090025","93.54191667"
"Mizoram","Aizawl","28 September 2024","24.10864167","93.54198333"
"Mizoram","Aizawl","28 September 2024","24.12682222","93.54013889"
"Mizoram","Aizawl","7 October 2024","24.12715278","93.53351389"
"Mizoram","Aizawl","2 July 2024","24.17180556","93.54406667"
"Mizoram","Aizawl","2 July 2024","24.18291667","93.53441944"
"Mizoram","Aizawl","2 July 2024","24.18566111","93.53935278"
"Mizoram","Aizawl","2 July 2024","24.24449722","93.55275833"
"Mizoram","Aizawl","2 July 2024","24.24755556","93.54809722"
"Mizoram","Aizawl","13 August 2024","24.28840278","93.58591389"
"Mizoram","Aizawl","13 August 2024","24.29982222","93.59040833"
"Mizoram","Aizawl","13 August 2024","24.30768611","93.58120556"
"Mizoram","Aizawl","13 August 2024","24.30711944","93.59375833"
"Mizoram","Aizawl","13 August 2024","24.33915833","93.66233611"
"Mizoram","Aizawl","13 August 2024","24.33331944","93.65702778"
"Mizoram","Aizawl","28 September 2024","24.33300556","93.65357222"
"Mizoram","Aizawl","13 August 2024","24.3309","93.66054444"
"Mizoram","Aizawl","2 July 2024","24.32773611","93.57937222"
"Mizoram","Aizawl","13 August 2024","24.39255556","93.65468611"
"Mizoram","Aizawl","13 August 2024","24.49112222","93.62215556"
"Mizoram","Aizawl","13 August 2024","24.48458889","93.58781944"
"Mizoram","Aizawl","28 September 2024","24.492825","93.58643611"
"Mizoram","Aizawl","13 August 2024","24.51785556","93.55086944"
"Mizoram","Aizawl","28 September 2024","24.52308611","93.57206944"
"Mizoram","Aizawl","28 September 2024","24.48338333","93.58848056"
"Mizoram","Kolasib","8 August 2024","24.450125","93.35963889"
"Mizoram","Kolasib","28 September 2024","24.48857222","93.36792222"
"Mizoram","Kolasib","18 August 2024","24.54263333","93.39741944"
"Mizoram","Kolasib","21 October 2024","24.60002222","93.37166389"
"Mizoram","Kolasib","21 October 2024","24.60067222","93.37223056"
"Mizoram","Kolasib","2 July 2024","24.60372222","93.37223056"
"Mizoram","Kolasib","2 July 2024","24.66895556","93.33700556"
"Mizoram","Kolasib","13 August 2024","24.76606111","93.30076667"
"Mizoram","Kolasib","18 August 2024","24.73838889","93.30909722"
"Mizoram","Kolasib","2 July 2024","24.72074444","93.30899167"
"Mizoram","Kolasib","18 August 2024","24.716225","93.32551389"
"Mizoram","Kolasib","28 September 2024","24.70553333","93.33064167"
"Mizoram","Kolasib","19 August 2024","24.60719444","93.46784722"
"Mizoram","Kolasib","18 August 2024","24.60853333","93.41668333"
"Mizoram","Aizawl","2 July 2024","23.09758333","93.21623333"
"Mizoram","Aizawl","28 June 2024","23.10851389","93.20975"
"Mizoram","Aizawl","28 May 2024","23.10172778","93.20231944"
"Mizoram","Aizawl","2 July 2024","23.101925","93.20426111"
"Mizoram","Aizawl","28 September 2024","23.10184722","93.20138889"
"Mizoram","Aizawl","2 July 2024","23.09759444","93.21089444"
"Mizoram","Aizawl","28 May 2024","23.09561111","93.20786389"
"Mizoram","Aizawl","2 July 2024","23.10100556","93.19393611"
"Mizoram","Aizawl","2 July 2024","23.10074722","93.18785278"
"Mizoram","Aizawl","2 July 2024","23.09954722","93.18600278"
"Mizoram","Aizawl","2 July 2024","23.0983","93.17597222"
"Mizoram","Aizawl","28 May 2024","23.110975","93.21260278"
"Mizoram","Aizawl","28 October 2024","23.25986389","93.16155278"
"Mizoram","Aizawl","28 November 2024","23.25828611","93.15288333"
"Mizoram","Aizawl","28 November 2024","23.26126111","93.15070556"
"Mizoram","Aizawl","28 September 2024","23.25951944","93.15917222"
"Mizoram","Aizawl","2 July 2024","23.27598056","93.14351667"
"Mizoram","Aizawl","2 July 2024","23.27663889","93.14375"
"Mizoram","Aizawl","2 July 2024","23.281075","93.144075"
"Mizoram","Aizawl","28 September 2024","23.32829167","93.12184167"
"Mizoram","Aizawl","2 July 2024","23.33529167","93.11214167"
"Mizoram","Kolasib","13 August 2024","23.41421944","93.10569167"
"Mizoram","Kolasib","2 July 2024","23.50882222","93.09170278"
"Mizoram","Kolasib","12 September 2024","23.54130278","93.10256944"
"Mizoram","Kolasib","12 September 2024","23.54600556","93.09247222"
"Mizoram","Kolasib","12 September 2024","23.54286944","93.08539722"
"Mizoram","Kolasib","22 October 2024","23.56332778","93.10553333"
"Mizoram","Kolasib","12 September 2024","23.56785","93.10472222"
"Mizoram","Kolasib","12 September 2024","23.56413333","93.11378889"
"Mizoram","Kolasib","12 September 2024","23.56233889","93.11890833"
"Mizoram","Kolasib","12 September 2024","23.56238611","93.12376667"
"Mizoram","Kolasib","12 September 2024","23.56404167","93.10752222"
"Mizoram","Kolasib","12 September 2024","23.56145278","93.10908889"
"Mizoram","Kolasib","12 September 2024","23.55881111","93.10900556"
"Mizoram","Kolasib","13 September 2024","23.5356","93.10656944"
"Mizoram","Aizawl","13 September 2024","23.34297778","93.057775"
"Mizoram","Aizawl","28 September 2024","23.35406111","93.04156111"
"Mizoram","Aizawl","28 September 2024","23.35958611","93.04477222"
"Mizoram","Kolasib","9 July 2024","23.36556111","93.05125278"
"Mizoram","Kolasib","9 July 2024","23.36966389","93.04609444"
"Mizoram","Kolasib","17 September 2024","23.03821667","93.12529444"
"Mizoram","Kolasib","24 September 2024","23.54294167","93.23821667"
"Mizoram","Kolasib","9 July 2024","24.55205833","93.25569167"
"Mizoram","Kolasib","24 August 2024","24.599425","93.30004722"
"Mizoram","Kolasib","24 September 2024","24.60921944","93.30050278"
"Mizoram","Kolasib","24 September 2024","24.64528611","93.28593611"
"Mizoram","Kolasib","24 September 2024","24.02205833","93.29369167"
"Mizoram","Kolasib","24 September 2024","23.01689167","93.283175"
"Mizoram","Kolasib","2 July 2024","24.02782222","93.28944444"
"Mizoram","Kolasib","2 July 2024","24.04014167","93.2915"
"Mizoram","Kolasib","2 July 2024","24.03980278","93.29373889"
"Mizoram","Kolasib","2 July 2024","24.05823611","93.28901944"
"Mizoram","Kolasib","24 September 2024","24.09210556","93.29866667"
"Mizoram","Kolasib","2 July 2024","24.12428889","93.318525"
"Mizoram","Kolasib","24 September 2024","24.297775","93.34159722"
"Mizoram","Kolasib","24 September 2024","24.35137778","93.34095556"
"Mizoram","Kolasib","15 August 2024","23.631219","93.118033"
"Mizoram","Kolasib","15 August 2024","23.62418333","93.14208611"
"Mizoram","Kolasib","9 July 2024","23.56672222","93.13764444"
"Mizoram","Kolasib","2 July 2024","24.04014167","93.2915"
"Mizoram","Kolasib","9 July 2024","24.56771111","93.14291667"
"Mizoram","Kolasib","9 July 2024","24.57467222","93.14389722"
"Mizoram","Kolasib","9 July 2024","24.57470833","93.13897222"
"Mizoram","Kolasib","2 July 2024","24.57151389","93.141725"
"Mizoram","Kolasib","2 July 2024","24.56917222","93.14073611"
"Mizoram","Kolasib","7 July 2024","24.5606","93.13071389"
"Mizoram","Kolasib","7 July 2024","24.55987778","93.12541667"
"Mizoram","Kolasib","28 September 2024","24.08927222","93.12408611"
"Mizoram","Kolasib","28 September 2024","24.10641389","93.12339944"
"Mizoram","Kolasib","7 July 2024","24.10710778","93.11535444"
"Mizoram","Kolasib","24 September 2024","24.10015917","93.10461389"
"Mizoram","Kolasib","24 September 2024","24.11104722","93.10374167"
"Mizoram","Kolasib","24 September 2024","24.10506389","93.09593611"
"Mizoram","Kolasib","24 September 2024","24.10743611","93.09532222"
"Mizoram","Kolasib","24 September 2024","24.10687222","93.08849722"
"Mizoram","Aizawl","17 July 2024","23.24231111","93.17726667"
"Mizoram","Aizawl","24 September 2024","23.24500833","93.17587222"
"Mizoram","Aizawl","19 July 2024","23.24454722","93.17027222"
"Mizoram","Aizawl","2 July 2024","23.20960722","93.13104722"
"Mizoram","Aizawl","2 July 2024","23.21068583","93.1212325"
"Mizoram","Kolasib","17 July 2024","23.49216111","93.23695"
"Mizoram","Kolasib","17 July 2024","23.504575","93.23805"
"Mizoram","Kolasib","7 June 2024","24.15364444","93.02183611"
"Mizoram","Kolasib","28 September 2024","24.15817222","93.02488611"
"Mizoram","Kolasib","28 September 2024","24.23419444","93.02469167"
"Mizoram","Kolasib","28 September 2024","24.32836667","93.00923056"
"Mizoram","Kolasib","9 July 2024","24.40520278","93.06672222"
"Mizoram","Kolasib","28 May 2024","24.4259","93.13580556"
"Mizoram","Kolasib","7 July 2024","24.44347778","93.15817778"
"Mizoram","Kolasib","7 July 2024","24.44857778","93.15738611"
"Mizoram","Kolasib","17 July 2024","24.65409167","93.204625"
"Mizoram","Kolasib","17 July 2024","24.65018056","93.20256667"
"Mizoram","Kolasib","17 July 2024","24.6273","93.20404444"
"Mizoram","Kolasib","12 June 2024","24.62604722","93.22583889"
"Mizoram","Kolasib","24 September 2024","24.58605","93.21056389"
"Mizoram","Kolasib","22 October 2024","24.577475","93.19105"
"Mizoram","Kolasib","7 July 2024","24.56062778","93.18938889"
"Mizoram","Kolasib","12 June 2024","24.5716","93.17273056"
"Mizoram","Kolasib","28 May 2024","24.56925833","93.177275"
"Mizoram","Kolasib","7 July 2024","24.57296389","93.17700556"
"Mizoram","Kolasib","12 June 2024","24.5768","93.106075"
"Mizoram","Kolasib","28 May 2024","24.526075","93.05379167"
"Mizoram","Kolasib","24 September 2024","24.458325","93.09439167"
"Mizoram","Aizawl","28 May 2024","23.57722222","92.71222222"
"Mizoram","Aizawl","29 May 2025","23.6868033","92.7251987"
"Mizoram","Aizawl","13 May 2025","23.7002691","92.7181685"
"Mizoram","Aizawl","01 June 2025","23.75024","92.736662"
"Mizoram","Aizawl","24 May 2025","23.755925","92.726753"
"Mizoram","Aizawl","01 June 2025","23.745802","92.717053"
"Mizoram","Aizawl","01 June 2025","23.469247","92.744068"
"Mizoram","Aizawl","28 May 2024","23.410771","92.753123"
"Mizoram","Aizawl","01 June 2025","23.367366","92.767304"
"Mizoram","Aizawl","31 May 2025","23.353485","92.780193"
"Mizoram","Aizawl","30 May 2025","23.350187","92.778852"
"Mizoram","Aizawl","30 May 2025","23.341022","92.776761"
"Mizoram","Aizawl","30 May 2025","23.339144","92.786128"
"Mizoram","Aizawl","30 May 2025","23.336229","92.787113"
"Mizoram","Aizawl","01 June 2025","23.313871","92.792739"
"Mizoram","Serchhip","31 May 2025","23.315355","92.790619"
"Mizoram","Serchhip","31 May 2025","23.316491","92.788798"
"Mizoram","Serchhip","30 May 2025","23.239637","92.748175"
"Mizoram","Serchhip","31 May 2025","23.239077","92.745631"
"Mizoram","Serchhip","01 June 2025","23.239137","92.744468"
"Mizoram","Serchhip","31 May 2025","23.239797","92.744214"
"Mizoram","Serchhip","31 May 2025","23.238785","92.744224"
"Mizoram","Lunglei","31 May 2025","23.214239","92.740856"
"Mizoram","Lunglei","31 May 2025","23.203253","92.735838"
"Mizoram","Lunglei","01 June 2025","23.200475","92.735007"
"Mizoram","Lunglei","01 June 2025","23.195661","92.73562"
"Mizoram","Lunglei","30 May 2025","23.194007","92.734654"
"Mizoram","Lunglei","30 May 2025","23.193468","92.734849"
"Mizoram","Lunglei","30 May 2025","23.183856","92.735346"
"Mizoram","Lunglei","31 May 2025","23.18077","92.735789"
"Mizoram","Lunglei","31 May 2025","23.173606","92.739793"
"Mizoram","Lunglei","31 May 2025","23.150939","92.748258"
"Mizoram","Lunglei","31 May 2025","23.140846","92.751229"
"Mizoram","Lunglei","31 May 2025","23.1351","92.748694"
"Mizoram","Lunglei","31 May 2025","23.134009","92.746247"
"Mizoram","Lunglei","31 May 2025","23.132082","92.746268"
"Mizoram","Lunglei","01 June 2025","23.114694","92.743931"
"Mizoram","Lunglei","31 May 2025","23.114225","92.746024"
"Mizoram","Lunglei","31 May 2025","23.111824","92.745097"
"Mizoram","Lunglei","30 May 2025","23.015005","92.765065"
"Mizoram","Lunglei","31 May 2025","23.022804","92.755698"
"Mizoram","Lunglei","30 May 2025","22.973735","92.725975"
"Mizoram","Lawngtlai","31 May 2025","22.519716","92.891037"
"Mizoram","Lawngtlai","31 May 2025","22.48765","92.886806"
"Mizoram","Siaha","31 May 2025","22.404215","92.951647"
"Mizoram","Siaha","30 May 2025","22.444376","92.947323"
"Mizoram","Siaha","31 May 2025","22.491822","92.970252"
"Mizoram","Siaha","31 May 2025","22.491","92.97076"
"Mizoram","Siaha","01 June 2025","22.469737","93.100868"
"Mizoram","Siaha","31 May 2025","22.437107","92.946912"
"Mizoram","Lawngtlai","31 May 2025","22.54735","92.882032"
"Mizoram","Lunglei","31 May 2025","22.641087","92.867635"
"Mizoram","Lunglei","31 May 2025","22.660692","92.855602"
"Mizoram","Lunglei","31 May 2025","22.688472","92.842907"
"Mizoram","Lunglei","31 May 2025","22.702165","92.836523"
"Mizoram","Lunglei","31 May 2025","22.706999","92.841597"
"Mizoram","Lunglei","31 May 2025","22.745387","92.841543"
"Mizoram","Lunglei","31 May 2025","22.788323","92.833817"
"Mizoram","Lunglei","31 May 2025","22.793307","92.819831"
"Mizoram","Lunglei","01 June 2025","22.866131","92.772713"
"Mizoram","Lunglei","01 June 2025","22.903567","92.758702"
"Mizoram","Lunglei","01 June 2025","22.903454","92.760096"
"Mizoram","Lunglei","01 June 2025","22.904615","92.75705"
"Mizoram","Lunglei","01 June 2025","22.922528","92.752404"
"Mizoram","Lunglei","02 June 2025","22.895235","92.747812"
"Mizoram","Lunglei","01 June 2025","22.88042","92.821692"
"Mizoram","Lunglei","31 May 2025","22.892426","92.822937"
"Mizoram","Hnahthial","31 May 2025","22.902089","92.879909"
"Mizoram","Hnahthial","31 May 2025","22.967715","92.925677"
"Mizoram","Hnahthial","31 May 2025","22.971217","92.925544"
"Mizoram","Hnahthial","31 May 2025","22.969582","92.925917"
"Mizoram","Hnahthial","31 May 2025","23.077813","92.89844"
"Mizoram","Hnahthial","31 May 2025","23.081023","92.897247"
"Mizoram","Hnahthial","31 May 2025","23.084343","92.898597"
"Mizoram","Hnahthial","01 June 2025","23.170678","92.899334"
"Mizoram","Serchhip","01 June 2025","23.180345","92.900082"
"Mizoram","Serchhip","01 June 2025","23.187383","92.89826"
"Mizoram","Serchhip","31 May 2025","23.188273","92.898879"
"Mizoram","Serchhip","29 May 2025","23.193401","92.900218"
"Mizoram","Serchhip","31 May 2025","23.198119","92.899566"
"Mizoram","Serchhip","31 May 2025","23.223594","92.914767"
"Mizoram","Serchhip","31 May 2025","23.225227","92.912496"
"Mizoram","Serchhip","31 May 2025","23.322039","92.859147"
"Mizoram","Serchhip","31 May 2025","23.319156","92.857722"
"Mizoram","Serchhip","31 May 2025","23.317543","92.858683"
"Mizoram","Serchhip","31 May 2025","23.318568","92.852294"
"Mizoram","Serchhip","31 May 2025","23.323423","92.860926"
"Mizoram","Serchhip","31 May 2025","23.319412","92.855415"
"Mizoram","Serchhip","31 May 2025","23.319184","92.856725"
"Mizoram","Serchhip","31 May 2025","23.309286","92.850807"
"Mizoram","Serchhip","31 May 2025","23.10112","92.852784"
"Mizoram","Serchhip","31 May 2025","23.309914","92.853522"
"Mizoram","Serchhip","31 May 2025","23.315273","92.856524"
"Mizoram","Serchhip","31 May 2025","23.311529","92.85443"
"Mizoram","Serchhip","31 May 2025","23.31637","92.854172"
"Mizoram","Serchhip","31 May 2025","23.310074","92.858498"
"Mizoram","Serchhip","31 May 2025","23.309295","92.860017"
"Mizoram","Serchhip","31 May 2025","23.308629","92.860039"
"Mizoram","Serchhip","31 May 2025","23.308778","92.858357"
"Mizoram","Serchhip","31 May 2025","23.300837","92.855693"
"Mizoram","Serchhip","31 May 2025","23.300787","92.853572"
"Mizoram","Serchhip","31 May 2025","23.305323","92.852358"
"Mizoram","Serchhip","08 June 2025","23.304746","92.862109"
"Mizoram","Serchhip","31 May 2025","23.298928","92.857435"
"Mizoram","Serchhip","31 May 2025","23.310846","92.858915"
"Mizoram","Serchhip","31 May 2025","23.311335","92.858026"
"Mizoram","Serchhip","31 May 2025","23.3057","92.852802"
"Mizoram","Serchhip","01 June 2025","23.307093","92.856289"
"Mizoram","Serchhip","01 June 2025","23.305939","92.857538"
"Mizoram","Serchhip","01 June 2025","23.303906","92.853173"
"Mizoram","Serchhip","31 May 2025","23.301381","92.853078"
"Mizoram","Serchhip","31 May 2025","23.299628","92.855609"
"Mizoram","Serchhip","29 May 2025","23.298137","92.857412"
"Mizoram","Serchhip","30 May 2025","23.293453","92.858089"
"Mizoram","Serchhip","31 May 2025","23.298166","92.858694"
"Mizoram","Serchhip","01 June 2025","23.346456","92.851511"
"Mizoram","Serchhip","01 June 2025","23.3466","92.854847"
"Mizoram","Serchhip","31 May 2025","23.301587","92.868485"
"Mizoram","Serchhip","31 May 2025","23.313996","92.863984"
"Mizoram","Serchhip","31 May 2025","23.3228","92.862406"
"Mizoram","Serchhip","31 May 2025","23.286141","92.868152"
"Mizoram","Serchhip","31 May 2025","23.281219","92.869608"
"Mizoram","Serchhip","31 May 2025","23.274148","92.871011"
"Mizoram","Serchhip","31 May 2025","23.272548","92.874296"
"Mizoram","Serchhip","01 June 2025","23.271227","92.874544"
"Mizoram","Serchhip","01 June 2025","23.270548","92.877577"
"Mizoram","Serchhip","01 June 2025","23.67701","92.87895"
"Mizoram","Serchhip","31 May 2025","23.243855","92.905242"
"Mizoram","Serchhip","31 May 2025","23.286735","92.85703"
"Mizoram","Serchhip","31 May 2025","23.284565","92.857096"
"Mizoram","Serchhip","01 June 2025","23.281443","92.840145"
"Mizoram","Serchhip","01 June 2025","23.280947","92.8367"
"Mizoram","Serchhip","31 May 2025","23.288276","92.830821"
"Mizoram","Serchhip","31 May 2025","23.307135","92.707624"
"Mizoram","Serchhip","31 May 2025","23.306409","92.706083"
"Mizoram","Serchhip","31 May 2025","23.306012","92.704212"
"Mizoram","Serchhip","01 June 2025","23.300291","92.69577"
"Mizoram","Serchhip","01 June 2025","23.299806","92.694901"
"Mizoram","Serchhip","01 June 2025","23.299312","92.692614"
"Mizoram","Lunglei","01 June 2025","23.297521","92.689449"
"Mizoram","Lunglei","01 June 2025","23.30374","92.672816"
"Mizoram","Lunglei","01 June 2025","23.304123","92.671521"
"Mizoram","Lunglei","01 June 2025","23.306105","92.671296"
"Mizoram","Lunglei","01 June 2025","23.306338","92.666573"
"Mizoram","Lunglei","01 June 2025","23.32044","92.643229"
"Mizoram","Lunglei","01 June 2025","23.301901","92.649401"
"Mizoram","Lunglei","01 June 2025","23.246611","92.655112"
"Mizoram","Lunglei","01 June 2025","23.2388","92.636923"
"Mizoram","Lunglei","01 June 2025","23.234538","92.637234"
"Mizoram","Lunglei","01 June 2025","23.206413","92.632701"
