latitude,longitude,state,district,landslide,sample_source
26.823425995883042,92.39275307976084,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.85194444,92.83305556,Mizoram,Aizawl,1,GSI_field_inventory
25.613917,91.868639,Meghalaya,East Khasi Hills,1,GSI_field_inventory
25.22730027242787,90.17411731793389,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.66083,94.10278,Nagaland,Kohima,1,GSI_field_inventory
22.702165,92.836523,Mizoram,Lunglei,1,GSI_field_inventory
28.308943,95.966462,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
26.807245749489255,93.38776588377638,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.572077333564856,92.09759437957165,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.296928,93.088111,Arunachal Pradesh,East Kameng,1,GSI_field_inventory
25.120444,93.653778,Manipur,Tamenglong,1,GSI_field_inventory
26.192483559568785,95.22832056376889,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.0765395906096,89.6162675381951,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.07672217229196,94.16199841142883,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.74461869515905,96.3466526291827,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.74916667,92.7375,Mizoram,Aizawl,1,GSI_field_inventory
26.110139,92.439333,Assam,Nagaon,1,GSI_field_inventory
25.948143266582502,89.65055915310619,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.402181471909415,95.92120228119666,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.91647,96.33161,Arunachal Pradesh,Lohit,1,GSI_field_inventory
27.69920278,88.56659722,Sikkim,North Sikkim,1,GSI_field_inventory
24.28,92.65,Mizoram,Kolasib,1,GSI_field_inventory
24.42,93.84,Manipur,Churachandpur,1,GSI_field_inventory
25.93930873887254,96.06195525675076,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.53972222,92.71777778,Mizoram,Aizawl,1,GSI_field_inventory
25.886089,94.542711,Nagaland,Kiphire,1,GSI_field_inventory
22.49,93.01,Mizoram,Saiha,1,GSI_field_inventory
25.581822,91.189944,Meghalaya,West Khasi Hills,1,GSI_field_inventory
24.240730042835764,94.2821272618878,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.72222222,92.80138889,Mizoram,Aizawl,1,GSI_field_inventory
26.60106096781218,90.60394791028206,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.322363,92.854689,Mizoram,Serchhip,1,GSI_field_inventory
23.245731090625736,96.16688079821368,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.471889,94.454667,Nagaland,Mokokchung,1,GSI_field_inventory
28.227273091384873,91.13241726611906,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.763558029293996,88.95749575904644,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.115111,93.642361,Manipur,Tamenglong,1,GSI_field_inventory
25.042556,92.435028,Meghalaya,East Jaintia Hills,1,GSI_field_inventory
24.361522659364518,92.46425841954084,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.407601410673088,88.99249226067644,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.300069938073886,89.07877271899105,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.70272831567687,93.22479869934949,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.273229336255255,91.45055667554333,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.50596935597513,89.27448701823894,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.8385,94.357083,Manipur,Kamjong,1,GSI_field_inventory
23.021692,92.752975,Mizoram,Lunglei,1,GSI_field_inventory
25.79,90.44,Meghalaya,West Garo Hills,1,GSI_field_inventory
27.288837628284796,95.9422020574515,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.116585,92.745325,Mizoram,Lunglei,1,GSI_field_inventory
27.375139,88.542833,Sikkim,North Sikkim,1,GSI_field_inventory
23.60027778,92.75888889,Mizoram,Aizawl,1,GSI_field_inventory
24.11,94.02,Manipur,Chandel,1,GSI_field_inventory
27.703917,88.562306,Sikkim,North Sikkim,1,GSI_field_inventory
23.359012313368257,88.12481179039989,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.294944,93.072417,Arunachal Pradesh,East Kameng,1,GSI_field_inventory
25.133289,92.225272,Meghalaya,East Jaintia Hills,1,GSI_field_inventory
22.530001,92.890999,Mizoram,Lawngtlai,1,GSI_field_inventory
24.055385287855575,89.50901468537796,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.72,93.18,Manipur,Jiribam,1,GSI_field_inventory
25.216805,91.709405,Meghalaya,East Khasi Hills,1,GSI_field_inventory
27.522080549123633,92.73853543521776,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.006404562530033,89.86989143945529,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.01834040697045,90.74518827793983,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.666722,92.890889,Mizoram,Aizawl,1,GSI_field_inventory
28.43782981526349,89.73772815282275,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.082344043197562,92.24011631349158,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.14545708011818,96.43274659684097,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.77138502812509,95.58864331442201,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.32403926965243,90.04191736756849,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.282378688364325,89.60189256176577,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.52,93.73,Nagaland,Peren,1,GSI_field_inventory
22.68,92.58,Mizoram,Lawngtlai,1,GSI_field_inventory
28.209062,95.806755,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
24.80425,93.73286111,Manipur,Noney,1,GSI_field_inventory
24.805533408986637,94.32535522301653,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.9270989730911,89.06675245870156,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.515944,92.540889,Assam,Hailakandi,1,GSI_field_inventory
24.772527365367484,93.39651483421478,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.044778,92.430333,Meghalaya,East Jaintia Hills,1,GSI_field_inventory
25.565,94.138,Nagaland,Kohima,1,GSI_field_inventory
27.280536335098404,91.04010954978294,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.004528,94.039583,Nagaland,Wokha,1,GSI_field_inventory
24.64528611,93.28593611,Mizoram,Kolasib,1,GSI_field_inventory
22.673075824528052,96.14485076732547,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.334296152419714,91.82498586005424,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.39856682390541,93.56360479741419,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.483694,94.530194,Manipur,Ukhrul,1,GSI_field_inventory
23.716556,92.699056,Mizoram,Aizawl,1,GSI_field_inventory
24.44,92.56,Assam,Hailakandi,1,GSI_field_inventory
26.161762974287523,89.97495263229587,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.74585821333084,89.58545416712482,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.447414431110108,89.20618918243964,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.87272802353486,94.04203542361007,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.019006733678523,89.82011206731352,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.46925,93.273139,Mizoram,Champhai,1,GSI_field_inventory
23.05805556,92.67583333,Mizoram,Kolasib,1,GSI_field_inventory
23.09161030248877,91.37217877138309,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.942809955699694,93.52948194545262,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.53458,92.11539,Meghalaya,Jaintia Hills,1,GSI_field_inventory
23.57027778,92.70722222,Mizoram,Aizawl,1,GSI_field_inventory
24.433611,94.249544,Manipur,Tengnoupal,1,GSI_field_inventory
23.54380556,92.70136111,Mizoram,Aizawl,1,GSI_field_inventory
22.753625193168453,89.48177005886812,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.13536416755889,91.2973359321442,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.33,92.74,Mizoram,Lawngtlai,1,GSI_field_inventory
27.3779782842848,90.05223104241728,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.212195567887033,88.73631649923293,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.79733705205037,91.79188035450777,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.587167,94.514361,Manipur,Ukhrul,1,GSI_field_inventory
25.38163333,90.06033889,Meghalaya,West Garo Hills,1,GSI_field_inventory
22.59839553391945,90.3742936285078,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.711076663675428,96.12240724599216,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.258706937289098,90.98588513490911,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.205307,91.755686,Meghalaya,East Khasi Hills,1,GSI_field_inventory
28.6664833536771,95.83439058743022,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.727704559186567,91.1290388582035,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.088202854196982,91.71454478604083,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.781919,94.171169,Nagaland,Kohima,1,GSI_field_inventory
23.485911142779663,96.06470844011858,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.143888,92.909447,Mizoram,Lunglei,1,GSI_field_inventory
26.19622222,91.76336111,Assam,Kamrup (Metro),1,GSI_field_inventory
27.327610132561652,94.89566540256358,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.691167,92.055444,Tripura,Dhalai,1,GSI_field_inventory
23.091749,92.695419,Mizoram,Lunglei,1,GSI_field_inventory
25.63861,94.115,Nagaland,Kohima,1,GSI_field_inventory
24.517099749031452,89.9401105812332,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.73471214765958,92.35231062718489,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.31218777774535,90.8902966058845,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.78180556,93.80180556,Nagaland,Dimapur,1,GSI_field_inventory
25.013472,93.530472,Manipur,Tamenglong,1,GSI_field_inventory
22.865890565149105,94.77460264924522,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.40722098504591,93.0158243412599,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.090556,94.387389,Manipur,Ukhrul,1,GSI_field_inventory
24.13,94.07,Manipur,Chandel,1,GSI_field_inventory
26.011389,94.022722,Nagaland,Wokha,1,GSI_field_inventory
27.675778,88.733417,Sikkim,North Sikkim,1,GSI_field_inventory
22.895507536719084,88.49186581919581,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.488516474515894,89.64362723448768,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.002188,94.623681,Nagaland,Zunheboto,1,GSI_field_inventory
25.420685768120887,92.09169022340753,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.814997305294185,92.9064313409079,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.369778,88.456833,Sikkim,South Sikkim,1,GSI_field_inventory
23.139653868447787,90.8421944795425,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.14625,93.671194,Manipur,Tamenglong,1,GSI_field_inventory
22.90625286392651,88.88537748782304,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.737834503400812,92.95180491041057,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.677292939936063,88.20334146103002,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.882461187422784,92.28997734149021,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.833389281751806,91.93217358256275,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.574685831222993,95.81200217498281,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.43,92.69,Mizoram,Lawngtlai,1,GSI_field_inventory
24.0,93.55,Manipur,Churachandpur,1,GSI_field_inventory
24.0,94.0,Manipur,Chandel,1,GSI_field_inventory
27.105253,93.825399,Arunachal Pradesh,Papum Pare,1,GSI_field_inventory
26.608140892732813,95.6366391688865,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.09,93.9,Manipur,Chandel,1,GSI_field_inventory
25.168083,93.024922,Assam,Dima Hasao,1,GSI_field_inventory
28.673039523286214,89.39086282494951,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.861481446441335,95.95777018952201,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.071164420869348,95.51903211704791,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.264331,95.565798,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
25.19534437821007,90.06838357030068,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.916347684457737,94.07358721011504,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.692933,91.647703,Meghalaya,West Khasi Hills,1,GSI_field_inventory
23.66694444,92.72194444,Mizoram,Aizawl,1,GSI_field_inventory
25.239528342469058,90.21986186633917,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.714649900487977,93.13180782582738,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.28268689734217,90.36464441772465,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.08372132610624,93.33551787636418,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.04816251076013,88.61441599616249,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.781102546113935,93.36228440859357,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.71,92.66,Mizoram,Lunglei,1,GSI_field_inventory
24.23365288710354,88.3422012235066,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.928383551135383,91.55598074910978,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.198153885320195,92.1123048274424,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.641369,93.623008,Manipur,Noney,1,GSI_field_inventory
27.804361,94.715056,Arunachal Pradesh,West Siang,1,GSI_field_inventory
25.635,94.217,Nagaland,Phek,1,GSI_field_inventory
22.514313079901726,94.25680676979863,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.79,91.24,Assam,Kamrup (Rural),1,GSI_field_inventory
24.965546655691217,94.48973288873026,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.4681282297531,94.3924741541493,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.23,92.62,Mizoram,Lawngtlai,1,GSI_field_inventory
23.013790858348237,96.41989473529365,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.756972,94.476694,Nagaland,Phek,1,GSI_field_inventory
24.4698880449575,95.8084609409698,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.067482723257168,88.52208785103235,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.28925,94.526861,Manipur,Ukhrul,1,GSI_field_inventory
28.229809,95.779855,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
26.26175,95.103444,Nagaland,Noklak,1,GSI_field_inventory
25.69483,91.11836,Meghalaya,West Khasi Hills,1,GSI_field_inventory
27.101083,88.400417,Sikkim,South Sikkim,1,GSI_field_inventory
27.2500530429213,96.38659730441218,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.12,94.07,Manipur,Chandel,1,GSI_field_inventory
22.134743295215564,95.65974975036598,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.146606,92.796528,Mizoram,Aizawl,1,GSI_field_inventory
26.04841364870512,92.05853033174502,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.227528,88.219639,Sikkim,West Sikkim,1,GSI_field_inventory
23.771587,92.732129,Mizoram,Aizawl,1,GSI_field_inventory
27.395556,88.517528,Sikkim,North Sikkim,1,GSI_field_inventory
25.76410177846118,90.3599181640794,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.24,92.6,Mizoram,Lawngtlai,1,GSI_field_inventory
22.08111377833043,95.07098777258491,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.261778,88.197194,Sikkim,West Sikkim,1,GSI_field_inventory
26.17958859220515,95.077175392635,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.71735556,92.70753333,Mizoram,Aizawl,1,GSI_field_inventory
25.53,93.74,Nagaland,Peren,1,GSI_field_inventory
26.091528,94.100806,Nagaland,Wokha,1,GSI_field_inventory
26.017472,94.254389,Nagaland,Wokha,1,GSI_field_inventory
28.45698214785471,90.50858300946491,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.14934167492801,90.87109236412127,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.187767,95.732008,Arunachal Pradesh,Changlang,1,GSI_field_inventory
23.68075,92.571917,Mizoram,Mamit,1,GSI_field_inventory
28.8841066387331,91.42556646818704,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.79181868409261,92.67167607523267,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.451972,93.259686,Mizoram,Champhai,1,GSI_field_inventory
25.708426,91.896406,Meghalaya,East Khasi Hills,1,GSI_field_inventory
23.187383,92.89826,Mizoram,Serchhip,1,GSI_field_inventory
23.72805556,92.76583333,Mizoram,Aizawl,1,GSI_field_inventory
23.475139,93.241028,Mizoram,Champhai,1,GSI_field_inventory
26.159903056972496,93.83772864025501,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.69382043538855,93.41359026183255,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.04356358921038,90.50890084235228,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.411944,93.010528,Arunachal Pradesh,East Kameng,1,GSI_field_inventory
26.75853836793654,94.23626934237463,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.399964244141888,95.96499162481405,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.458538,93.260555,Mizoram,Champhai,1,GSI_field_inventory
28.199873,95.811883,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
27.04076268617289,95.84046247526506,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.5,90.22,Meghalaya,West Garo Hills,1,GSI_field_inventory
22.52402333983015,94.53703206952132,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.850018245082122,89.32089272151069,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.824964699168532,88.11511041155708,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.921247804243144,94.75345104988239,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.936248418526517,90.45440603613298,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.534043657929427,96.2831105523402,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.268828748109204,90.83088722286341,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.280211883473953,89.98809526897584,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.582851454487326,94.33433465887246,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.628182013433474,88.917753838006,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.66923941689835,90.89559115987427,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.814386,94.32344,Manipur,Kamjong,1,GSI_field_inventory
24.519090444832898,95.70992984414292,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.1929,93.7802,Arunachal Pradesh,Papum Pare,1,GSI_field_inventory
28.239482,95.774559,Arunachal Pradesh,Lower Dibang Valley,1,GSI_field_inventory
23.151444,93.282333,Mizoram,Champhai,1,GSI_field_inventory
23.872722,92.874083,Mizoram,Aizawl,1,GSI_field_inventory
28.59696081191506,94.0272319129147,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.892028,94.274528,Nagaland,Kohima,1,GSI_field_inventory
24.88506952180332,91.15124845523493,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.91618249579165,92.65011879294691,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.949278,94.025528,Nagaland,Kohima,1,GSI_field_inventory
27.26063889,88.71438889,Sikkim,East Sikkim,1,GSI_field_inventory
25.691161737593113,94.94503771605932,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.302750335485378,91.30901279102918,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.6375,92.72277778,Mizoram,Aizawl,1,GSI_field_inventory
26.00291689129519,90.62891531231669,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.381389,94.279306,Manipur,Senapati,1,GSI_field_inventory
28.14005,95.266592,Arunachal Pradesh,East Siang,1,GSI_field_inventory
26.077122,94.559107,Nagaland,Zunheboto,1,GSI_field_inventory
23.65910102460578,95.92511188217911,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.853822322806018,90.00259560779533,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.616596,91.876562,Meghalaya,East Khasi Hills,1,GSI_field_inventory
23.458593,92.905313,Mizoram,Serchhip,1,GSI_field_inventory
28.615893,95.859914,Arunachal Pradesh,Dibang Valley,1,GSI_field_inventory
24.37023056,93.34268889,Mizoram,Kolasib,1,GSI_field_inventory
23.069585,92.765797,Mizoram,Lunglei,1,GSI_field_inventory
23.11149170798699,89.44403091380693,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.657018,93.286924,Mizoram,Champhai,1,GSI_field_inventory
27.575812095115197,88.83154858078227,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.053907556307223,93.8186071607678,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.789933,94.849811,Nagaland,Kiphire,1,GSI_field_inventory
24.01,93.55,Manipur,Churachandpur,1,GSI_field_inventory
28.384833,95.233806,Arunachal Pradesh,Upper Siang,1,GSI_field_inventory
27.49078019448661,91.04068314329135,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.672519584628418,95.4105743928746,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.34,92.69,Mizoram,Lawngtlai,1,GSI_field_inventory
24.272796514747288,89.49999679944708,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.847641663545772,89.31795276467335,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.567316230614203,89.4778016424005,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.897477721215566,89.13435487801819,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.25861494707466,88.6110397236592,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.483772119320456,92.19284933319007,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.500933223117823,94.01986569150831,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.426306,92.181278,Meghalaya,West Jaintia Hills,1,GSI_field_inventory
25.328393586436963,94.43415195810852,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.183115,92.949989,Mizoram,Aizawl,1,GSI_field_inventory
22.832782143582378,95.7813530255132,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.20655,91.744914,Meghalaya,East Khasi Hills,1,GSI_field_inventory
22.35,92.74,Mizoram,Lawngtlai,1,GSI_field_inventory
24.72,93.18,Manipur,Jiribam,1,GSI_field_inventory
23.168705,93.108017,Mizoram,Serchhip,1,GSI_field_inventory
24.797278,93.737778,Manipur,Noney,1,GSI_field_inventory
24.798128262629554,88.26588175783324,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.150719,92.74826,Mizoram,Lunglei,1,GSI_field_inventory
24.09179197882497,88.51380419694006,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.084806,94.263083,Nagaland,Wokha,1,GSI_field_inventory
28.56843743015414,95.12596402201939,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.866495809799222,91.96018571654899,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.820728,93.575906,Manipur,Noney,1,GSI_field_inventory
28.775381,95.898382,Arunachal Pradesh,Dibang Valley,1,GSI_field_inventory
23.019052751587516,94.93739391923977,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.102639,88.394639,Sikkim,South Sikkim,1,GSI_field_inventory
25.979244,91.860578,Meghalaya,Ri-Bhoi,1,GSI_field_inventory
28.88518857089028,93.81009321567743,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.60974480449942,91.28445219304561,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.13138261973613,89.43658048191395,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.002701889327664,88.07722346051033,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.276081578694,96.6009750456495,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.77,93.91,Nagaland,Dimapur,1,GSI_field_inventory
23.79,92.36,Mizoram,Mamit,1,GSI_field_inventory
27.157806,88.230306,Sikkim,West Sikkim,1,GSI_field_inventory
24.544637366240035,90.16288906917639,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.457972841010722,88.2515143665599,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.584215865119187,92.1172164463251,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.879422816008837,88.27918082842955,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.23375816221374,94.69652782901817,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.95054,92.731458,Assam,Cachar,1,GSI_field_inventory
24.63,92.74,Assam,Hailakandi,1,GSI_field_inventory
25.632,94.215,Nagaland,Phek,1,GSI_field_inventory
25.694,94.107,Nagaland,Kohima,1,GSI_field_inventory
22.80291,92.81369,Mizoram,Lunglei,1,GSI_field_inventory
27.248722,92.737722,Arunachal Pradesh,West Kameng,1,GSI_field_inventory
24.376856580755803,95.03720751531648,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.2942532814893,90.49937719806951,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.771028,94.076167,Nagaland,Kohima,1,GSI_field_inventory
22.82692317444926,89.44509464754226,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.124430339734896,90.37131948503178,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.59638889,92.81583333,Mizoram,Aizawl,1,GSI_field_inventory
28.089549,96.457818,Arunachal Pradesh,Anjaw,1,GSI_field_inventory
23.001061972997462,88.91030157167411,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.287611,94.5295,Manipur,Ukhrul,1,GSI_field_inventory
28.372325065947074,96.02096721128282,UNKNOWN,UNKNOWN,0,spatial_background_sample
22.120836227029532,92.92767743286325,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.353700801037842,89.07085328870102,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.579350838241684,91.54967475666851,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.976188026615716,92.88008919282316,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.03441466875836,89.31541154926269,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.28090556,91.36584722,Meghalaya,South West Khasi Hills,1,GSI_field_inventory
25.037203,92.450339,Assam,Cachar,1,GSI_field_inventory
27.5335,92.964861,Arunachal Pradesh,East Kameng,1,GSI_field_inventory
25.891508273947107,89.95117282584945,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.463239355565797,96.05718384735697,UNKNOWN,UNKNOWN,0,spatial_background_sample
28.871265039713897,93.60872338583074,UNKNOWN,UNKNOWN,0,spatial_background_sample
26.91590560827492,91.34584584145624,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.44112407715682,93.68474539083623,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.096083,94.515806,Manipur,Ukhrul,1,GSI_field_inventory
27.106687321464882,91.88708202778754,UNKNOWN,UNKNOWN,0,spatial_background_sample
27.34634041860053,93.3998757053299,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.88583333,92.85055556,Mizoram,Aizawl,1,GSI_field_inventory
22.206099181871874,88.68745820649345,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.242019342166262,95.61309016859771,UNKNOWN,UNKNOWN,0,spatial_background_sample
25.409139,94.592139,Manipur,Ukhrul,1,GSI_field_inventory
25.43068831939267,89.83299844124716,UNKNOWN,UNKNOWN,0,spatial_background_sample
23.286735,92.85703,Mizoram,Serchhip,1,GSI_field_inventory
22.38262144864521,94.73501740494684,UNKNOWN,UNKNOWN,0,spatial_background_sample
24.269979920384664,93.86302177717862,UNKNOWN,UNKNOWN,0,spatial_background_sample
